KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_W40q0IG,"[i]< Lucky us. That was just a [b]wildlife monitor.  [/b]>[/i]\n\n[i]< Usually, these have [c][ffffff]guns[-][/c]... [/i][i]>[/i]\n[i][/i]\n[i]< - Please, [c][ffff00]loot it.[-][/c] [/i][i]>[/i]",,,,,,,,,,[i]< 我们真幸运。那只是一个 [b]野生动物监视器。[/b]>[/i]\n\n[i]< 通常，这些有 [c][ffffff]枪[-][/c]... [/i][i]>[/i]\n[i][/i]\n[i]< - 请 [c][ffff00]战利品它。[-][/c] [/i][i]>[/i],,,,,,
pda_S8SCaWV,...,,,,,,,,,,...,,,,,,
pda_KS84OqS,--,,,,,,,,,,--,,,,,,
pda_SiWWv4a,[i]( ... Extrapolating Flight Path... )[/i],,,,,,,,,,[i]( ... 推断飞行路径... )[/i],,,,,,
pda_U8xW6mC,...,,,,,,,,,,...,,,,,,
pda_k4GCmGW,--,,,,,,,,,,--,,,,,,
pda_CGOOiWq,"[i]< Running a [c][ffffff]Drone patrol[-][/c] Op... that requires [b]a lot[/b] of buildings. >[/i]\n[i]< - Production, Defenses, Radars, Fuel stores ... >[/i]\n[i][/i]\n[i]< ... But ... this island does [b]not have[/b] these...? >[/i]",,,,,,,,,,[i]< 运行一个 [c][ffffff]无人机巡逻[-][/c] 操作... 这需要 [b]很多[/b] 建筑。 >[/i]\n[i]< - 生产，防御，雷达，燃料储存... >[/i]\n[i][/i]\n[i]< ... 但是... 这个岛屿 [b]没有[/b] 这些...？ >[/i],,,,,,
pda_Oq40WK4,[i]< They teleported it here ... >[/i],,,,,,,,,,[i]< 它们把它传送到这里... >[/i],,,,,,
pda_C4GeaS2,[i]( Zirax base location ? )[/i],,,,,,,,,,[i]( 兹瑞克斯基地位置？ )[/i],,,,,,
pda_C8aWume,...,,,,,,,,,,...,,,,,,
pda_mw806iO,--,,,,,,,,,,--,,,,,,
pda_uO88WK4,[i]< They must be over the ocean. [/i]\n[i]- On the [c][ffffff]northern isle[-][/c]. >[/i]\n\n[i]<  ... but still no good [b]way to get there[/b] ... >[/i],,,,,,,,,,[i]< 它们一定在海洋上空。 [/i]\n[i]- 在 [c][ffffff]北部小岛[-][/c]。 >[/i]\n\n[i]<  ... 但是仍然没有好的[b]方法到达那里[/b]... >[/i],,,,,,
pda_i4kGbKO,...,,,,,,,,,,...,,,,,,
pda_GGC0iqC,--,,,,,,,,,,--,,,,,,
pda_WGK0GOo,[c][80ffff]Sig(CalSig11)[-][/c] - [c][ffffff]Timeout DroneLoot[-][/c] [c][ff8000](OffBy: POI)[-][/c],,,,,,,,,,[c][80ffff]Sig(CalSig11)[-][/c] - [c][ffffff]超时无人机战利品[-][/c] [c][ff8000](OffBy: POI)[-][/c],,,,,,
pda_1umKiO0,[i](Timeout warning)[/i],,,,,,,,,,[i]（超时警告）[/i],,,,,,
pda_iVuqaiW,...,,,,,,,,,,...,,,,,,
pda_O8amiea,--,,,,,,,,,,--,,,,,,
pda_iKWiiSm,Note: \n[b]Tutorial will continue[/b] in about [c][ffffff]1 minute.[-][/c],,,,,,,,,,注意：\n[b]教程将在大约 [c][ffffff]1分钟[-][/c] 后继续[/b],,,,,,
pda_GSOiECC,...,,,,,,,,,,...,,,,,,
pda_GKBsK0W,--,,,,,,,,,,--,,,,,,
pda_SGeqi0i,[i]< Over there! A [c][ffffff]Zirax [b]drone[/b][-][/c] ! >[/i]\n\n[i]< - [c][ffff00]Shoot it in the 'eye[-][/c]' ! >[/i],,,,,,,,,,[i]< 在那边！一个 [c][ffffff]兹瑞克斯 [b]无人机[/b][-][/c] ! >[/i]\n[i]< - [c][ffff00]射击它的 '眼睛[-][/c]' ! >[/i],,,,,,
pda_8mCGKi4,[c][ff8080]Kill [-][/c]-rw- [c][80ffff]CalSig11a[-][/c] - Prom[c][ffffff]DroneShot[-][/c] [c][ff8040][i](RwBy: UseOreScan)[/i][-][/c],,,,,,,,,,[c][ff8080]杀死 [-][/c]-rw- [c][80ffff]CalSig11a[-][/c] - Prom[c][ffffff]DroneShot[-][/c] [c][ff8040][i](RwBy: UseOreScan)[/i][-][/c],,,,,,
pda_IOKcAmq,[i](Drone Destroyed)[/i],,,,,,,,,,[i](无人机被摧毁)[/i],,,,,,
pda_WWWaWmW,...,,,,,,,,,,...,,,,,,
pda_eeiG4E4,--,,,,,,,,,,--,,,,,,
pda_OauqEim,[i]< Good shot ! >[/i],,,,,,,,,,[i]< 好枪法！>[/i],,,,,,
pda_MWW4PUe,InvOp (StunDrone)- [c][80ffff]CalSig11b [-][/c]-[c][ffffff]LootPromDrone[-][/c],,,,,,,,,,InvOp (StunDrone)- [c][80ffff]CalSig11b [-][/c]-[c][ffffff]LootPromDrone[-][/c],,,,,,
pda_uSc8aOC,Drone Loot,,,,,,,,,,无人机战利品,,,,,,
pda_4GCGWG0,[i]< A [c][ffffff]Zirax drone[-][/c]... >[/i]\n[i]< ... >[/i]\n[i][/i]\n[i]< ... They must be really close. >[/i],,,,,,,,,,[i]< 一个 [c][ffffff]兹瑞克斯无人机[-][/c]... >[/i]\n[i]< ... >[/i]\n[i][/i]\n[i]< ... 它们一定非常接近。>[/i],,,,,,
pda_mewSi8W,\n\n\n\n\n[c][c0c0c0][sup][i](Note: Timeout for task is ca. 5 minutes)[/i][/sup][-][/c]\n\n\n\n\n[c][400040].[-][/c],,,,,,,,,,\n\n\n\n\n[c][c0c0c0][sup][i]（注意：任务的超时时间约为5分钟）[/i][/sup][-][/c]\n\n\n\n\n[c][400040].[-][/c],,,,,,
pda_iOuC0ii,--,,,,,,,,,,--,,,,,,
pda_aeqOmie,"[i]< Vessel trimming... [/i]\n[i]You can adjust how much a vessel reacts to your steering.[/i]\n[i]Do this in the Control Panel [P], [[Statistics]] tab. >[/i]",,,,,,,,,,"[i]< 船只修整... [/i]\n[i]你可以调整船只对你的转向的反应程度。[/i]\n[i]在控制面板 [P], [[统计]] 标签页中进行此操作。>[/i]",,,,,,
pda_aOiOOGx,[c][80ffff]Sig(CalSig12)[-][/c] - Timeout BAattack Warn (OffBy: POI),,,,,,,,,,[c][80ffff]Sig(CalSig12)[-][/c] - 超时 BA攻击警告 (OffBy: POI),,,,,,
pda_aKeKWej,[i][c][c0c0c0](Cannot find attackers?)[-][/c][/i],,,,,,,,,,[i][c][c0c0c0]（找不到攻击者？)[-][/c][/i],,,,,,
pda_GCa4iSW,...,,,,,,,,,,...,,,,,,
pda_u4mmemQ,--,,,,,,,,,,--,,,,,,
pda_GCOPSK4,[i]< Hmm... Part of these attackers seem to be still very [b]unorganized[/b] ... >[/i]\n\n----\nNote: \n[b]Tutorial will continue[/b] in about [c][ffffff]1 minute.[-][/c],,,,,,,,,,[i]< 嗯... 这些攻击者中的一部分似乎仍然非常[b]无组织[/b]... >[/i]\n\n----\n注意：\n[b]教程将在大约 [c][ffffff]1分钟[-][/c] 后继续[/b],,,,,,
pda_WZOCOea,"[c][ff80ff](Seccopy, keep for now)[-][/c][c][0080ff] (nPOI)[-][/c] - [c][ffffff]BAattack[-][/c] Troop transport [i][c][ff8000](OnBy: EndBuild) [-][/c][/i][c][ff8000]>C_OnT x2[-][/c]",,,,,,,,,,"[c][ff80ff](Seccopy, 暂时保留)[-][/c][c][0080ff] (nPOI)[-][/c] - [c][ffffff]BA攻击[-][/c] 部队运输 [i][c][ff8000](OnBy: EndBuild) [-][/c][/i][c][ff8000]>C_OnT x2[-][/c]",,,,,,
pda_iGmeKma,[i]( Noises... )[/i],,,,,,,,,,[i]( 噪音... )[/i],,,,,,
pda_0WIeKmS,...,,,,,,,,,,...,,,,,,
pda_0OuSCqq,--,,,,,,,,,,--,,,,,,
pda_8K4GiGm,"[i](( [c][ffffff]System message[-][/c] from ""Farm"" : [/i]\n[i][/i]\n[i]Your [c][ffffff][c][ff8000]Base is under attack[-][/c][-][/c]! ))[/i]",,,,,,,,,,"[i](( [c][ffffff]系统消息[-][/c] 来自 ""农场"" : [/i]\n[i][/i]\n[i]你的 [c][ffffff][c][ff8000]基地正受到攻击[-][/c][-][/c]! ))[/i]",,,,,,
pda_mSW4qui,Your Base is under attack !,,,,,,,,,,你的基地正受到攻击！,,,,,,
pda_80quGWi,Destroy Minigun Drone,,,,,,,,,,摧毁机枪无人机,,,,,,
pda_4a0OY04,--,,,,,,,,,,--,,,,,,
pda_OZiSKii,Kill Ripper Dogs,,,,,,,,,,杀死撕裂犬,,,,,,
pda_qK8CeOq,--,,,,,,,,,,--,,,,,,
pda_K4oGGqe,Base Attacks,,,,,,,,,,基地攻击,,,,,,
pda_iuieCiS,...,,,,,,,,,,...,,,,,,
pda_800maKm,--,,,,,,,,,,--,,,,,,
pda_WOKGKuq,"[i]< Seems, this was some kind an [b]automated [/b]response. >[/i]\n[i][/i]\n[i]< ... The[c][ffffff] real troops[-][/c] have [b]not [/b]arrived yet ... >[/i]",,,,,,,,,,[i]< 看起来，这是某种[b]自动[/b]响应。>[/i]\n[i][/i]\n[i]< ... [c][ffffff]真正的部队[-][/c] [b]还没有[/b]到达... >[/i],,,,,,
pda_8KaKMuE,Base Attacks,,,,,,,,,,基地攻击,,,,,,
pda_KiqWCam,"Get close to Farm, open Control Panel [c][00ff00][ P ][-][/c]",,,,,,,,,,靠近农场，打开控制面板 [c][00ff00][ P ][-][/c],,,,,,
pda_8Wu0mw0,"[i]< [c][ffff00]Switch to the[-][/c] [c][ffff00][[ Statistics ]][-][/c] tab ... [/i]\n\n[i]< ... In galactic warfare, enemy [/i]\n[i]Factions [b]call out their targets[/b]. [/i]\n[i]At least, the more [b]civilized [/b]ones do - >[/i]",,,,,,,,,,[i]< [c][ffff00]切换到[-][/c] [c][ffff00][[ 统计 ]][-][/c] 标签页... [/i]\n\n[i]< ... 在银河战争中，敌人[/i]\n[i]派系[b]呼叫他们的目标[/b]。[/i]\n[i]至少，更[b]文明[/b]的骨头这样做 - >[/i],,,,,,
pda_em4KjkC,--,,,,,,,,,,--,,,,,,
pda_ZSmiWum,Switch to [[Statistics]] tab,,,,,,,,,,切换到 [[统计]] 标签,,,,,,
pda_uCO08CX,"[i]< Right side of screen, second row: [/i]\n[i]""[c][ffffff]Base Attack""[-][/c][/i]\n[i]Your Farm has been [b]marked[/b]. >\n\n< ... For Zirax, this is considered as 'polite'.>[/i]\n\n[i]---[/i]\n( [b]Close [/b]Control Panel when done)[i][/i]",,,,,,,,,,"[i]< 屏幕右侧，第二行： [/i]\n[i]""[c][ffffff]基地攻击[-][/c][/i]\n[i]你的农场已经被 [b]标记[/b]。 >\n\n< ... 对兹瑞克斯来说，这被认为是 '礼貌' 的。>[/i]\n\n[i]---[/i]\n( [b]完成后 [/b]关闭控制面板[i][/i])",,,,,,
pda_4oiGtGi,--,,,,,,,,,,--,,,,,,
pda_8SCn80o,...,,,,,,,,,,...,,,,,,
pda_W4i0auK,--,,,,,,,,,,--,,,,,,
pda_Oe8E84i,"[i]< It seems, they already built a [c][ff8000]Drone Base[-][/c][/i] [i]...?[/i] >\n\n[i]< ...  [b]Those attacks will never stop[/b]. [/i][i]And each wave will be [b]worse [/b]than before. >[/i]\n\n[i]< - [/i][i]... Once they claim a planet, Zirax 'negotiate' just with their [b]guns[/b]. >[/i]",,,,,,,,,,[i]< 看来，他们已经建造了一个 [c][ff8000]无人机基地[-][/c]...？[/i] >\n\n[i]< ...  [b]那些攻击永远不会停止[/b]。 [/i][i]而且每一波都会 [b]比之前更糟 [/b]。 >[/i]\n\n[i]< - [/i][i]... 一旦他们占领了一个星球，兹瑞克斯就会用他们的 [b]枪[/b]来 '谈判'。 >[/i],,,,,,
pda_qi0vie4,...,,,,,,,,,,...,,,,,,
pda_Gw8qSEm,--,,,,,,,,,,--,,,,,,
pda_queCGGv,"[i]< Please, could you [c][ffff00]open the Control Panel[-][/c] of your [c][ffff00]Farm[-][/c]? >[/i]\n[i][/i]\n[i]< Let me check something ... >[/i]",,,,,,,,,,[i]< 请，你能 [c][ffff00]打开你的农场[-][/c]的 [c][ffff00]控制面板[-][/c] 吗？ >[/i]\n[i][/i]\n[i]< 让我检查一些东西... >[/i],,,,,,
pda_BuESaYO,Base Defense,,,,,,,,,,基地防御,,,,,,
pda_SGaA44u,...,,,,,,,,,,...,,,,,,
pda_aqW4ASQ,--,,,,,,,,,,--,,,,,,
pda_qUG2uxW,"[i]< We [b]cannot [/b]sit here and wait. - - And we [b]cannot leave [/b]the planet either.[/i]\n[i][c][ffff00][-][/c][/i]\n[i]< [c][ffff00]Secure your Base[-][/c], [/i]\n[i]and have an [c][ffff00]HV [-][/c]ready. >[/i]",,,,,,,,,,[i]< 我们 [b]不能 [/b]坐在这里等待。 - - 我们 [b]也不能离开 [/b]这个星球。[/i]\n[i][c][ffff00][-][/c][/i]\n[i]< [c][ffff00]保护你的基地[-][/c]，[/i]\n[i]并且准备好 [c][ffff00]高价值目标[-][/c]。 >[/i],,,,,,
pda_a40uuMq,...,,,,,,,,,,...,,,,,,
pda_0Wu8aC8,--,,,,,,,,,,--,,,,,,
pda_Iai2CG0,[i]< - Because -  - That [c][ff8000]spaceship [-][/c]I told you about... [/i]\n[i]It is on the [c][ffffff]same island[-][/c] as their Drone Base ... ! >[/i],,,,,,,,,,[i]< - 因为 -  - 我告诉过你的那艘 [c][ff8000]飞船[-][/c]... [/i]\n[i]它位于他们的 [c][ffffff]无人机基地[-][/c]... 所在的 [c][ffffff]同一个岛屿[-][/c] 上... ! >[/i],,,,,,
pda_uW0iOuG,[i]< ... ? >[/i],,,,,,,,,,[i]< ... ? >[/i],,,,,,
pda_suGC0OG,\n\n\n\n\n[c][c0c0c0][sup][i](Note: Timeout for task is ca. 5 minutes)[/i][/sup][-][/c]\n\n\n\n\n[c][400040].[-][/c],,,,,,,,,,\n\n\n\n\n[c][c0c0c0][sup][i]（注意：任务的超时时间大约为5分钟）[/i][/sup][-][/c]\n\n\n\n\n[c][400040].[-][/c]\n,,,,,,
pda_8ISOmKJ,--,,,,,,,,,,--,,,,,,
pda_j8qSmiK,[c][ff8080]Kill[-][/c] -rw- [c][80ffff]CalSig12b[-][/c] - KilledRipperDogs [c][ff8040][i](RwBy: BAattack)[/i][-][/c],,,,,,,,,,[c][ff8080]杀死[-][/c] -rw- [c][80ffff]CalSig12b[-][/c] - KilledRipperDogs [c][ff8040][i](RwBy: BAattack)[/i][-][/c],,,,,,
pda_GCquqma,[i][c][c0c0c0](All Ripperdogs killed)[-][/c][/i],,,,,,,,,,[i][c][c0c0c0](所有Ripperdogs被杀死)[-][/c][/i],,,,,,
pda_GCaesaC,...,,,,,,,,,,...,,,,,,
pda_WWa1Km9,--,,,,,,,,,,--,,,,,,
pda_COWYemC,[c][ff8080]Kill[-][/c] -rw- [c][80ffff]CalSig12a[-][/c] - AttDroneShot [i][c][ff8040](RwBy & OnBy:BaAttack) OffBy: ChangeZiraxHostile)[-][/c][/i],,,,,,,,,,[c][ff8080]杀死[-][/c] -rw- [c][80ffff]CalSig12a[-][/c] - AttDroneShot [i][c][ff8040](RwBy & OnBy:BaAttack) OffBy: ChangeZiraxHostile)[-][/c][/i],,,,,,
pda_X0W4aeW,[i][c][c0c0c0](Drone Destroyed)[-][/c][/i],,,,,,,,,,[i][c][c0c0c0](无人机被摧毁)[-][/c][/i],,,,,,
pda_exqq4ee,...,,,,,,,,,,...,,,,,,
pda_a48uqmS,---,,,,,,,,,,---,,,,,,
pda_CO8iiee,"[c][0080ff](nPOIv)[-][/c] -rw- [c][ff8080]V1&2[-][/c] - [c][ffffff]FastSalvage[-][/c] [i][c][ff8000](rwBy:SteelDestr, RightJunk) (OffBy:SteelSalvage)[-][/c] [/i][c][ff8000]>COffToRw[-][/c]",,,,,,,,,,"[c][0080ff](nPOIv)[-][/c] -rw- [c][ff8080]V1&2[-][/c] - [c][ffffff]FastSalvage[-][/c] [i][c][ff8000](rwBy:SteelDestr, RightJunk) (OffBy:SteelSalvage)[-][/c] [/i][c][ff8000]>COffToRw[-][/c]",,,,,,
pda_4a4WOeq,[i](Wreck nearby)[/i],,,,,,,,,,[i](附近有残骸)[/i],,,,,,
pda_iqeCG8C,...,,,,,,,,,,...,,,,,,
pda_0GeKCCe,--,,,,,,,,,,--,,,,,,
pda_0eCKGxq,Faster Salvage,,,,,,,,,,更快的回收,,,,,,
pda_iMuCWWe,...,,,,,,,,,,...,,,,,,
pda_6K0aKeL,--,,,,,,,,,,--,,,,,,
pda_OK4K4qS,"[i]< [c][ffffff]Block Salvage... [-][/c][/i]\n[i]There could be something interesting to make it [b]faster[/b]? [/i]\n[i]Let me check, maybe there is [b]something nearby[/b] to try it out... >[/i]",,,,,,,,,,[i]< [c][ffffff]区块回收... [-][/c][/i]\n[i]可能有什么东西可以让它 [b]更快[/b]？ [/i]\n[i]让我检查一下，也许附近有 [b]什么东西[/b]可以试一试... >[/i],,,,,,
pda_C8uPkSO,"[i]< Hey, really smart! Yes, that is a thing ...! [/i]\n... [i][c][ffffff]Block Salvage[-][/c]. >[/i]",,,,,,,,,,[i]< 嘿，真聪明！是的，那是个东西 ...! [/i]\n... [i][c][ffffff]区块回收[-][/c]。 >[/i],,,,,,
pda_SKSqiWa,Collect 10 steel plates from wreck,,,,,,,,,,从残骸中收集10块钢板,,,,,,
pda_4aSSqKS,"[u]Smart cutting:[/u] (Planetside only)\n\nYou can [c][ffffff]salvage much faster[-][/c], if you [c][ffff00]remove the support[-][/c] of blocks, and [c][ffff00]pick up the debris by hand[-][/c] [c][00ff00][ F ] [-][/c].",,,,,,,,,,[u]智能切割:[/u] (仅限行星侧)\n\n你可以 [c][ffffff]更快地回收[-][/c]，如果你 [c][ffff00]移除方块的支撑[-][/c]，并且 [c][ffff00]用手捡起碎片[-][/c] [c][00ff00][ F ] [-][/c]。,,,,,,
pda_CeKGa2m,(Use [c][ffffff][b]Salvage mode[/b][-][/c] [RMB] of Survival tool)\n- [c][ffff00]Cut trough a section[-][/c] so that the upper part will fall down.\n- [c][ffff00]Pick it up[-][/c] by hand with [c][00ff00][ F ][-][/c],,,,,,,,,,(使用 [c][ffffff][b]回收模式[/b][-][/c] [RMB] 生存工具)\n- [c][ffff00]切断一个部分[-][/c] 以便上半部分会掉下来。\n- [c][ffff00]用手捡起来[-][/c] 用 [c][00ff00][ F ][-][/c],,,,,,
pda_SCASuuC,--,,,,,,,,,,--,,,,,,
pda_qaCqi0O,...,,,,,,,,,,...,,,,,,
pda_uuCqjM8,...,,,,,,,,,,...,,,,,,
pda_Kiommiu,--,,,,,,,,,,--,,,,,,
pda_OaS6OKq,"[i]< ... You will [c][ffffff]lose [-][/c][b]some [/b]of the materials, though ... >[/i]\n[i][/i]\n[i]< Just do it [b]for basic [/b]things. >[/i]",,,,,,,,,,[i]< ... 但你会 [c][ffffff]失去 [-][/c][b]一些 [/b]材料，尽管如此... >[/i]\n[i][/i]\n[i]< 只是为了[b]基本 [/b]的东西。 >[/i],,,,,,
pda_WeSOea0,...,,,,,,,,,,...,,,,,,
pda_mOKmCmX,...,,,,,,,,,,...,,,,,,
pda_SeaQKC0,--,,,,,,,,,,--,,,,,,
pda_SWGHeiR,[i](Wreck nearby)[/i],,,,,,,,,,[i](附近有残骸)[/i],,,,,,
pda_uWGqWWO,...,,,,,,,,,,...,,,,,,
pda_mS0qMO0,---,,,,,,,,,,---,,,,,,
pda_COeACiq,[i]< This [c][ffff00]wreck[-][/c] here is a good [b]test case[/b] for [c][ffffff]speed salvage [-][/c]... [/i]\n[i]Want to give it a try ...? >[/i],,,,,,,,,,[i]< 这个 [c][ffff00]残骸[-][/c] 是一个好 [b]测试案例[/b] 对于 [c][ffffff]快速回收[-][/c]... [/i]\n[i]想尝试一下吗 ...? >[/i],,,,,,
pda_uae4iqO,"[c][ff8080]BDestr[-][/c] -on- [c][ff8080]V2[-][/c]- At[c][ffffff]RightJunk[-][/c] [c][ff8000][i](OffBy: SteelSalvg, SteelDestr)[/i] >C_Off[-][/c]",,,,,,,,,,"[c][ff8080]BDestr[-][/c] -on- [c][ff8080]V2[-][/c]- 在[c][ffffff]RightJunk[-][/c] [c][ff8000][i](OffBy: SteelSalvg, SteelDestr)[/i] >C_Off[-][/c]",,,,,,
pda_4GomSmC,...,,,,,,,,,,...,,,,,,
pda_Wqa824S,...,,,,,,,,,,...,,,,,,
pda_0quOOK8,--,,,,,,,,,,--,,,,,,
pda_Cm4eqme,"[i]< Hey, really smart! Yes, that is a thing ...! [/i]\n... [i][c][ffffff]Block Salvage[-][/c]. >[/i]",,,,,,,,,,[i]< 嘿，真聪明！是的，那是个东西...! [/i]\n... [i][c][ffffff]区块回收[-][/c]。 >[/i],,,,,,
pda_OieG80u,"HP0 -off- Primer [c][ffffff]Death2[-][/c] chapter [c][ff8000][i](RwBy: RespawnNote)[/i][-][/c] [c][ff8000][i](ToRwBy: EvilHack-Breach,Worry1&2,Fan,dead1)[/i][-][/c] [c][ff8000]>ChRw[-][/c]",,,,,,,,,,"HP0 -off- 基础 [c][ffffff]死亡2[-][/c] 章节 [c][ff8000][i](RwBy: RespawnNote)[/i][-][/c] [c][ff8000][i](ToRwBy: EvilHack-Breach,Worry1&2,Fan,dead1)[/i][-][/c] [c][ff8000]>ChRw[-][/c]",,,,,,
pda_KS0qiuQ,Death,,,,,,,,,,死亡,,,,,,
pda_eqKKhSG,...,,,,,,,,,,...,,,,,,
pda_WGKOGKS,--,,,,,,,,,,--,,,,,,
pda_a0KCS6e,[i]< No...! [/i][i]>[/i],,,,,,,,,,[i]< 不...! [/i][i]>[/i],,,,,,
pda_KOuaqma,HP250 -rw-Death2 counter  [c][ff8000][i](RwBy: PrimDeath2) [/i]>C_Rw x3[-][/c],,,,,,,,,,HP250 -rw-死亡2计数  [c][ff8000][i](RwBy: PrimDeath2) [/i]>C_Rw x3[-][/c],,,,,,
pda_8WmOmCx,[i](Respawning)[/i],,,,,,,,,,[i](正在重生)[/i],,,,,,
pda_GGO8K24,...,,,,,,,,,,...,,,,,,
pda_S44ieie,--,,,,,,,,,,--,,,,,,
pda_00mw8BW,HP0 -rw- Primer [c][ffffff]Death3[-][/c] chapter [c][ff8000][i](RwBy: Death2Count)[/i] >ChRw[-][/c],,,,,,,,,,HP0 -rw- 基础 [c][ffffff]死亡3[-][/c] 章节 [c][ff8000][i](RwBy: Death2Count)[/i] >ChRw[-][/c],,,,,,
pda_0ubq1S0,Death,,,,,,,,,,死亡,,,,,,
pda_uBOOWWe,...,,,,,,,,,,...,,,,,,
pda_SisCSW0,--,,,,,,,,,,--,,,,,,
pda_mas0Cs0,[i]< Please-... you have to get up ! >[/i],,,,,,,,,,[i]< 请-... 你必须站起来 ! >[/i],,,,,,
pda_Wa08qGS,HP250 -rw-Death[c][ffffff]3 counter[-][/c] [c][ff8000][i] (RwBy: PrimDeath3) [/i]>C_Rw x2[-][/c],,,,,,,,,,HP250 -rw-死亡[c][ffffff]3计数[-][/c] [c][ff8000][i] (RwBy: PrimDeath3) [/i]>C_Rw x2[-][/c],,,,,,
pda_Yu4Au0G,[i](Respawning)[/i],,,,,,,,,,[i](正在重生)[/i],,,,,,
pda_0Cu3SWi,...,,,,,,,,,,...,,,,,,
pda_a4i4D0a,--,,,,,,,,,,--,,,,,,
pda_20Geiqq,HP0- rw- Primer Death4 chapter [i][c][ff8000](RwBy: Death3Count) [-][/c][c][ff8000]>ChRw[-][/c][/i],,,,,,,,,,HP0- rw- 基础死亡4章节 [i][c][ff8000](RwBy: Death3Count) [-][/c][c][ff8000]>ChRw[-][/c][/i],,,,,,
pda_b0mKFCO,Death,,,,,,,,,,死亡,,,,,,
pda_m4COeuq,...,,,,,,,,,,...,,,,,,
pda_8S44KOm,--,,,,,,,,,,--,,,,,,
pda_qaWmXe8,[i]< ... >[/i],,,,,,,,,,[i]< ... >[/i],,,,,,
pda_GD00CWC,[i]Choice. - 'Let Drill [c][ffffff]hack the Hangar doors[-][/c]'[/i],,,,,,,,,,[i]选择。 - '让Drill [c][ffffff]破解机库门[-][/c]'[/i],,,,,,
pda_8i00ear,...,,,,,,,,,,...,,,,,,
pda_CGiWVGq,..,,,,,,,,,,..,,,,,,
pda_eKuWOif,--,,,,,,,,,,--,,,,,,
pda_GSqE4eK,[i]< This... isn't [b]right[/b]. ... - - I can do this... I can Do this ... [/i]\n[i]I can... - Will - [c][ffffff]hack the hangar door[-][/c] ![/i]\n[i]Then you can safely reach the space vessel ... ! >[/i]\n\n---\n[c][ffffff][u]Note[/u]: [-][/c][c][ff8000][b]This will bypass the battle[/b][-][/c] [c][ffffff]inside of the Dronebase.[-][/c]\n\nProceed?,,,,,,,,,,[i]< 这个...不是[b]正确的[/b]。... - - 我能做到... 我能做到... [/i]\n[i]我能做到... - 将会 - [c][ffffff]破解机库门[-][/c] ![/i]\n[i]然后你可以安全地到达太空船... ! >[/i]\n\n---\n[c][ffffff][u]注意[/u]: [-][/c][c][ff8000][b]这将绕过无人机基地[/b][-][/c] [c][ffffff]内的战斗[-][/c]\n继续吗？,,,,,,
pda_omOiKOO,[i][b][c][ff8080]<<[-][/c][c][ff8080][-][/c][/b][c][c0c0c0] Rogue AI has[-][/c][b][c][ffffff] diverted system power[-][/c][/b][c][ffffff] to hacking module.[-][/c][/i]\n[i][c][c0c0c0]Preparing to [b]access the exposed[/b] memory nodes...[-][/c][b][c][ff8080] >>[-][/c][/b][/i],,,,,,,,,,[i][b][c][ff8080]<<[-][/c][c][ff8080][-][/c][/b][c][c0c0c0] 流氓AI已经[-][/c][b][c][ffffff]转移系统电源[-][/c][/b][c][ffffff]到黑客模块。[-][/c][/i]\n[i][c][c0c0c0]准备[b]访问暴露的[/b]内存节点...[-][/c][b][c][ff8080] >>[-][/c][/b][/i],,,,,,
pda_umSqmiW,[i]< Haaaangggaar ddooorrss uunnllooockkddd... ## >[/i],,,,,,,,,,[i]< 哈...嗯...嘎...门...开...了... ## >[/i],,,,,,
pda_OCi00ea,[i]< Okay ... >[/i],,,,,,,,,,[i]< 好的 ... >[/i],,,,,,
pda_K0YqFul,[i](Hangar doors unlocked)[/i],,,,,,,,,,[i]（机库门解锁）[/i],,,,,,
pda_e4mo6QO,...,,,,,,,,,,...,,,,,,
pda_Qequ4q0,--,,,,,,,,,,--,,,,,,
pda_Wk4ie8u,"[c][ffffff][u]Note[/u]: [-][/c]You can now reach the Space Vessel by[c][ffffff] the large topside hangar[-][/c] doors. \nPlease [c][ffff00]check the Marker.[-][/c]\n\n- [c][ffffff]When near,[-][/c] [c][ffff00]open the doors with[-][/c] [c][00ff00][ F ][-][/c]",,,,,,,,,,[c][ffffff][u]注意[/u]: [-][/c]您现在可以通过[c][ffffff]顶层的大型机库门[-][/c]进入太空船。\n请[c][ffff00]检查标记。[-][/c]\n\n- [c][ffffff]当靠近时，[c][ffff00]使用[-][/c] [c][00ff00][ F ][-][/c]打开门[-][/c],,,,,,
pda_CkimeKu,HP250 -rw-Death4 counter [c][ff8000][i] (RwBy: PrimDeath4) [/i]>C_Rw[-][/c],,,,,,,,,,HP250 -rw-死亡4计数器 [c][ff8000][i] (RwBy: PrimDeath4) [/i]>C_Rw[-][/c],,,,,,
pda_S4akGeK,[i](Respawning)[/i],,,,,,,,,,[i]（重生）[/i],,,,,,
pda_qWmGCWW,...,,,,,,,,,,...,,,,,,
pda_qCe8C4i,--,,,,,,,,,,--,,,,,,
pda_0K0G0mr,...,,,,,,,,,,...,,,,,,
pda_CqgiGqa,...,,,,,,,,,,...,,,,,,
pda_SuOeG0w,--,,,,,,,,,,--,,,,,,
